

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2025-12-22 19:50:12
Total record to process: 2842885
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
221	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			LI	NULL	NULL	NULL	NULL	NULL	NULL
77	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
106	2010-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LI	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2020-07-09 22:24:57.0000000	NULL	NULL	NULL	NULL	/ 			LIAONING	NULL	NULL	NULL	NULL	NULL	NULL
33	2022-02-24 15:55:09.0000000	NULL	NULL	NULL	NULL	/ 			LIBERTAD	NULL	NULL	NULL	NULL	NULL	NULL
332	2022-03-19 19:38:50.0000000	NULL	NULL	NULL	NULL	/ 			LIEGE	NULL	NULL	NULL	NULL	NULL	NULL
66	2021-10-06 10:58:49.0000000	NULL	NULL	NULL	NULL	/ 			LIMA	NULL	NULL	NULL	NULL	NULL	NULL
2	2011-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LIMA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
8	2021-11-04 13:01:00.0000000	NULL	NULL	NULL	NULL	/ 			LIMASSOL	NULL	NULL	NULL	NULL	NULL	NULL
48	2022-03-01 03:39:14.0000000	NULL	NULL	NULL	NULL	/ 			LIMBURG	NULL	NULL	NULL	NULL	NULL	NULL
3	2012-02-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LIMBURG	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2012-02-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LIMBURG	NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2021-10-31 14:17:21.0000000	NULL	NULL	NULL	NULL	/ 			LINCS	NULL	NULL	NULL	NULL	NULL	NULL
40	2021-01-08 06:14:33.0000000	NULL	NULL	NULL	NULL	/ 			LISBOA	NULL	NULL	NULL	NULL	NULL	NULL
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LISBOA	NULL	NULL	NULL	NULL		NOT APPLICABLE
55	2022-01-27 18:59:29.0000000	NULL	NULL	NULL	NULL	/ 			LIVORNO	NULL	NULL	NULL	NULL	NULL	NULL
10	2021-10-30 12:38:33.0000000	NULL	NULL	NULL	NULL	/ 			LM	NULL	NULL	NULL	NULL	NULL	NULL
2	2008-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
16	2021-07-31 14:48:28.0000000	NULL	NULL	NULL	NULL	/ 			LO	NULL	NULL	NULL	NULL	NULL	NULL
13	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LO	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
257	2021-05-20 23:51:46.0000000	NULL	NULL	NULL	NULL	/ 			LODZKIE	NULL	NULL	NULL	NULL	NULL	NULL
1	2021-04-23 12:43:29.0000000	NULL	NULL	NULL	NULL	/ 			LOS OLIVOS	NULL	NULL	NULL	NULL	NULL	NULL
7	2020-02-13 04:34:17.0000000	NULL	NULL	NULL	NULL	/ 			LOURES	NULL	NULL	NULL	NULL	NULL	NULL
1	2006-04-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LS	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
24	2021-10-31 14:26:13.0000000	NULL	NULL	NULL	NULL	/ 			LT	NULL	NULL	NULL	NULL	NULL	NULL
5	2013-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LT	NULL	NULL	NULL	NULL		NOT APPLICABLE
84	2021-10-31 14:26:13.0000000	NULL	NULL	NULL	NULL	/ 			LU	NULL	NULL	NULL	NULL	NULL	NULL
550	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LU	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
7	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LU	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			LUANGNAMTHA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
18	2022-02-02 03:39:17.0000000	NULL	NULL	NULL	NULL	/ 			LUCCA	NULL	NULL	NULL	NULL	NULL	NULL
6	2021-05-17 20:24:26.0000000	NULL	NULL	NULL	NULL	/ 			LVIVSKA OBL.	NULL	NULL	NULL	NULL	NULL	NULL
1	2020-01-20 20:00:55.0000000	NULL	NULL	NULL	NULL	/ 			M	NULL	NULL	NULL	NULL	NULL	NULL
1	2006-09-11 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			M	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
20	2021-10-31 14:26:13.0000000	NULL	NULL	NULL	NULL	/ 			MA	NULL	NULL	NULL	NULL	NULL	NULL
77	2015-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MA	NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2019-08-31 20:15:00.0000000	NULL	NULL	NULL	NULL	/ 			MA	NULL	NULL		NO - SERVICE WHERE PBA IS NOT USED.	NULL	NULL
1	2015-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MA	NULL	NULL		NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
2	2020-10-23 06:52:42.0000000	NULL	NULL	NULL	NULL	/ 			MAASEIK	NULL	NULL	NULL	NULL	NULL	NULL
429	2022-01-19 21:51:12.0000000	NULL	NULL	NULL	NULL	/ 			MADRID	NULL	NULL	NULL	NULL	NULL	NULL
1	2013-11-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MADRID	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2020-09-04 09:40:46.0000000	NULL	NULL	NULL	NULL	/ 			MAFRA	NULL	NULL	NULL	NULL	NULL	NULL
7	2020-12-11 06:43:56.0000000	NULL	NULL	NULL	NULL	/ 			MAGNISSIA	NULL	NULL	NULL	NULL	NULL	NULL
23	2020-11-01 09:06:20.0000000	NULL	NULL	NULL	NULL	/ 			MAHARASHTRA	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-09-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MAHARASHTRA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-01-14 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MAIA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2021-03-24 06:37:30.0000000	NULL	NULL	NULL	NULL	/ 			MALAGA	NULL	NULL	NULL	NULL	NULL	NULL
23	2022-02-22 04:59:23.0000000	NULL	NULL	NULL	NULL	/ 			MALOPOLSKIE	NULL	NULL	NULL	NULL	NULL	NULL
9	2022-03-01 08:55:56.0000000	NULL	NULL	NULL	NULL	/ 			MAN	NULL	NULL	NULL	NULL	NULL	NULL
1	2021-04-28 10:29:15.0000000	NULL	NULL	NULL	NULL	/ 			MANABI	NULL	NULL	NULL	NULL	NULL	NULL
14	2021-08-01 09:55:39.0000000	NULL	NULL	NULL	NULL	/ 			MANAMA	NULL	NULL	NULL	NULL	NULL	NULL
1	2020-09-28 02:30:22.0000000	NULL	NULL	NULL	NULL	/ 			MANDALAY	NULL	NULL	NULL	NULL	NULL	NULL
312	2022-01-17 19:21:14.0000000	NULL	NULL	NULL	NULL	/ 			MANILA	NULL	NULL	NULL	NULL	NULL	NULL
36	2021-08-14 06:09:11.0000000	NULL	NULL	NULL	NULL	/ 			MANITOBA	NULL	NULL	NULL	NULL	NULL	NULL
5	2021-11-03 13:52:47.0000000	NULL	NULL	NULL	NULL	/ 			MANTOVA	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MARA REGION	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2020-08-24 12:29:46.0000000	NULL	NULL	NULL	NULL	/ 			MASAYA	NULL	NULL	NULL	NULL	NULL	NULL
4	2020-09-28 05:35:22.0000000	NULL	NULL	NULL	NULL	/ 			MASSA	NULL	NULL	NULL	NULL	NULL	NULL
173	2021-11-03 13:40:43.0000000	NULL	NULL	NULL	NULL	/ 			MAZOWIECKIE	NULL	NULL	NULL	NULL	NULL	NULL
260	2022-02-02 17:08:33.0000000	NULL	NULL	NULL	NULL	/ 			MB	NULL	NULL	NULL	NULL	NULL	NULL
146	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MB	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
219	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MB	NULL	NULL	NULL	NULL		NOT APPLICABLE
15	2020-12-31 10:58:23.0000000	NULL	NULL	NULL	NULL	/ 			MD	NULL	NULL	NULL	NULL	NULL	NULL
159	2015-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MD	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
46	2015-05-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MD	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-12-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MD	NULL	NULL				NOT APPLICABLE
4	2021-10-31 14:26:13.0000000	NULL	NULL	NULL	NULL	/ 			ME	NULL	NULL	NULL	NULL	NULL	NULL
12	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ME	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
356	2022-01-27 15:57:54.0000000	NULL	NULL	NULL	NULL	/ 			MECHELEN	NULL	NULL	NULL	NULL	NULL	NULL
2	2019-10-15 20:05:16.0000000	NULL	NULL	NULL	NULL	/ 			MECKLENBURG-VORPOMME	NULL	NULL	NULL	NULL	NULL	NULL
1	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MECKLENBURG-VORPOMME	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2020-12-14 08:35:29.0000000	NULL	NULL	NULL	NULL	/ 			MECKLENBURG-VORPOMMERN	NULL	NULL	NULL	NULL	NULL	NULL
18	2021-04-09 07:43:11.0000000	NULL	NULL	NULL	NULL	/ 			MERSEYSIDE	NULL	NULL	NULL	NULL	NULL	NULL
2	2019-12-12 20:00:44.0000000	NULL	NULL	NULL	NULL	/ 			MERSIN	NULL	NULL	NULL	NULL	NULL	NULL
1	2013-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MERSIN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-08-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MESHRIF	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2020-04-01 09:26:58.0000000	NULL	NULL	NULL	NULL	/ 			MESSINA	NULL	NULL	NULL	NULL	NULL	NULL
7	2019-11-05 20:10:39.0000000	NULL	NULL	NULL	NULL	/ 			METRO MANILA	NULL	NULL	NULL	NULL	NULL	NULL
3	2010-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			METRO MANILA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
7	2010-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			METRO MANILA	NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			MEX.	NULL	NULL	NULL	NULL	NULL	NULL
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MEXICO CITY	NULL	NULL	NULL	NULL		NOT APPLICABLE
17	2021-10-31 14:17:21.0000000	NULL	NULL	NULL	NULL	/ 			MG	NULL	NULL	NULL	NULL	NULL	NULL
9	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			MH	NULL	NULL	NULL	NULL	NULL	NULL
287	2021-10-31 14:26:13.0000000	NULL	NULL	NULL	NULL	/ 			MI	NULL	NULL	NULL	NULL	NULL	NULL
114	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
55	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MI	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2015-11-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MIAOLI HSIEN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
31	2022-01-06 07:13:37.0000000	NULL	NULL	NULL	NULL	/ 			MID GLAMORGAN	NULL	NULL	NULL	NULL	NULL	NULL
568	2022-02-02 20:54:16.0000000	NULL	NULL	NULL	NULL	/ 			MIDDLESEX	NULL	NULL	NULL	NULL	NULL	NULL
45	2022-02-01 14:53:39.0000000	NULL	NULL	NULL	NULL	/ 			MIDDX	NULL	NULL	NULL	NULL	NULL	NULL
1023	2021-10-06 07:31:46.0000000	NULL	NULL	NULL	NULL	/ 			MIDLOTHIAN	NULL	NULL	NULL	NULL	NULL	NULL
4	2020-08-31 18:13:59.0000000	NULL	NULL	NULL	NULL	/ 			MIDTJYLLAND	NULL	NULL	NULL	NULL	NULL	NULL
3	2021-01-05 18:59:26.0000000	NULL	NULL	NULL	NULL	/ 			MIE	NULL	NULL	NULL	NULL	NULL	NULL
222	2022-03-18 21:18:14.0000000	NULL	NULL	NULL	NULL	/ 			MILANO	NULL	NULL	NULL	NULL	NULL	NULL
1	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MILANO	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2020-09-25 00:06:48.0000000	NULL	NULL	NULL	NULL	/ 			MIRABAD DISTRICT	NULL	NULL	NULL	NULL	NULL	NULL
1	2021-01-05 06:27:09.0000000	NULL	NULL	NULL	NULL	/ 			MIRANDA	NULL	NULL	NULL	NULL	NULL	NULL
12	2020-09-24 19:22:05.0000000	NULL	NULL	NULL	NULL	/ 			MIYAGI	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-08-31 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MIYAGI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-09-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MIYAGI	NULL	NULL	NULL	NULL		NOT APPLICABLE
21	2022-01-18 01:08:42.0000000	NULL	NULL	NULL	NULL	/ 			MIYAZAKI	NULL	NULL	NULL	NULL	NULL	NULL
6	2021-08-18 09:58:35.0000000	NULL	NULL	NULL	NULL	/ 			MK	NULL	NULL	NULL	NULL	NULL	NULL
13	2010-01-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MK	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
13	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MK	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2008-02-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MM	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2015-11-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MM	NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2021-08-03 10:18:57.0000000	NULL	NULL	NULL	NULL	/ 			MN	NULL	NULL	NULL	NULL	NULL	NULL
63	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
23	2010-09-20 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MN	NULL	NULL	NULL	NULL		NOT APPLICABLE
17	2021-10-30 12:38:33.0000000	NULL	NULL	NULL	NULL	/ 			MO	NULL	NULL	NULL	NULL	NULL	NULL
313	2013-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MO	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
20	2010-09-20 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MO	NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2020-09-10 23:44:26.0000000	NULL	NULL	NULL	NULL	/ 			MONGOLIA	NULL	NULL	NULL	NULL	NULL	NULL
9	2021-04-20 09:45:42.0000000	NULL	NULL	NULL	NULL	/ 			MONS	NULL	NULL	NULL	NULL	NULL	NULL
10	2020-11-18 08:14:45.0000000	NULL	NULL	NULL	NULL	/ 			MONTEVIDEO	NULL	NULL	NULL	NULL	NULL	NULL
7	2020-09-29 08:02:19.0000000	NULL	NULL	NULL	NULL	/ 			MONZA E BRIANZA	NULL	NULL	NULL	NULL	NULL	NULL
239	2022-02-01 15:36:51.0000000	NULL	NULL	NULL	NULL	/ 			MORAZAN	NULL	NULL	NULL	NULL	NULL	NULL
63	2020-11-24 08:43:36.0000000	NULL	NULL	NULL	NULL	/ 			MOSCOW	NULL	NULL	NULL	NULL	NULL	NULL
13	2020-09-27 07:57:36.0000000	NULL	NULL	NULL	NULL	/ 			MOSKOVSKAYA OBL.	NULL	NULL	NULL	NULL	NULL	NULL
1	2020-07-16 04:25:07.0000000	NULL	NULL	NULL	NULL	/ 			MOUSCRON	NULL	NULL	NULL	NULL	NULL	NULL
1	2019-08-22 20:02:56.0000000	NULL	NULL	NULL	NULL	/ 			MP	NULL	NULL	NULL	NULL	NULL	NULL
8	2021-10-31 14:17:21.0000000	NULL	NULL	NULL	NULL	/ 			MS	NULL	NULL	NULL	NULL	NULL	NULL
7	2015-12-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MS	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2006-03-30 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MS	NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2020-12-31 10:58:23.0000000	NULL	NULL	NULL	NULL	/ 			MT	NULL	NULL	NULL	NULL	NULL	NULL
167	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MT	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
56	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MT	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2018-10-17 16:24:40.0000000	NULL	NULL	NULL	NULL	/ 			MU	NULL	NULL	NULL	NULL	NULL	NULL
8	2010-01-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MU	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
25	2008-11-16 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MU	NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2021-08-01 09:55:39.0000000	NULL	NULL	NULL	NULL	/ 			MUSCAT	NULL	NULL	NULL	NULL	NULL	NULL
4	2010-11-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MUSCAT	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-02-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MV	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-02-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MV	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2020-04-09 20:07:26.0000000	NULL	NULL	NULL	NULL	/ 			MW	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MW	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
11	2021-07-31 14:48:28.0000000	NULL	NULL	NULL	NULL	/ 			MX	NULL	NULL	NULL	NULL	NULL	NULL
6	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MX	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2020-02-20 20:10:34.0000000	NULL	NULL	NULL	NULL	/ 			MY	NULL	NULL	NULL	NULL	NULL	NULL
29	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MY	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
10	2016-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MY	NULL	NULL	NULL	NULL		NOT APPLICABLE
9	2021-10-31 14:26:13.0000000	NULL	NULL	NULL	NULL	/ 			MYG	NULL	NULL	NULL	NULL	NULL	NULL
2	2020-02-05 08:39:12.0000000	NULL	NULL	NULL	NULL	/ 			MYKOLAIVSKA OBL.	NULL	NULL	NULL	NULL	NULL	NULL
2	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			MZ	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2021-10-30 12:38:33.0000000	NULL	NULL	NULL	NULL	/ 			N.L.	NULL	NULL	NULL	NULL	NULL	NULL
11	2009-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			N/	NULL	NULL	NULL	NULL		NOT APPLICABLE
1036	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			NA	NULL	NULL	NULL	NULL	NULL	NULL
1	2021-07-11 21:30:45.0000000	NULL	NULL	NULL	NULL	/ 			NAGANO	NULL	NULL	NULL	NULL	NULL	NULL
1574	2022-03-06 19:54:37.0000000	NULL	NULL	NULL	NULL	/ 			NAGASAKI	NULL	NULL	NULL	NULL	NULL	NULL
13	2014-03-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAGASAKI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
20	2014-01-31 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAGASAKI	NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2020-09-22 06:33:33.0000000	NULL	NULL	NULL	NULL	/ 			NAIROBI	NULL	NULL	NULL	NULL	NULL	NULL
1	2019-12-12 20:00:17.0000000	NULL	NULL	NULL	NULL	/ 			NAKHON PATHOM	NULL	NULL	NULL	NULL	NULL	NULL
1	2020-04-17 20:50:59.0000000	NULL	NULL	NULL	NULL	/ 			NAKHON RATCHASIMA	NULL	NULL	NULL	NULL	NULL	NULL
385	2019-05-15 06:34:56.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL	NULL	NULL	NULL	NULL
73890	2017-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2015-11-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL	NULL	NULL		N
160295	2017-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2024-11-23 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
22	2013-06-11 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL			NULL	NOT APPLICABLE
1	2016-08-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NAN	NULL	NULL		NO - SERVICE WHERE PBA IS NOT USED.	NULL	NOT APPLICABLE
498	2022-03-16 21:08:44.0000000	NULL	NULL	NULL	NULL	/ 			NAPOLI	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-02-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NARA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2019-10-17 09:23:48.0000000	NULL	NULL	NULL	NULL	/ 			NARINO	NULL	NULL	NULL	NULL	NULL	NULL
1	2020-08-25 14:06:23.0000000	NULL	NULL	NULL	NULL	/ 			NAYARIT	NULL	NULL	NULL	NULL	NULL	NULL
33	2021-11-03 13:40:43.0000000	NULL	NULL	NULL	NULL	/ 			NB	NULL	NULL	NULL	NULL	NULL	NULL
55	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NB	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2014-03-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NB	NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2021-08-03 10:18:57.0000000	NULL	NULL	NULL	NULL	/ 			NC	NULL	NULL	NULL	NULL	NULL	NULL
68	2015-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NC	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
16	2010-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NC	NULL	NULL	NULL	NULL		NOT APPLICABLE
7	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ND	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2021-10-30 12:38:33.0000000	NULL	NULL	NULL	NULL	/ 			NE	NULL	NULL	NULL	NULL	NULL	NULL
19	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NE	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2022-02-02 18:34:57.0000000	NULL	NULL	NULL	NULL	/ 			NEW PROV	NULL	NULL	NULL	NULL	NULL	NULL
18	2022-01-13 12:53:38.0000000	NULL	NULL	NULL	NULL	/ 			NEW TERRITORIES	NULL	NULL	NULL	NULL	NULL	NULL
13	2020-09-24 02:10:27.0000000	NULL	NULL	NULL	NULL	/ 			NF	NULL	NULL	NULL	NULL	NULL	NULL
16	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NF	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
22	2016-08-26 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NF	NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2021-07-27 16:46:18.0000000	NULL	NULL	NULL	NULL	/ 			NG	NULL	NULL	NULL	NULL	NULL	NULL
80	2010-11-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NG	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
66	2010-11-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NG	NULL	NULL	NULL	NULL		NOT APPLICABLE
33	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			NGS	NULL	NULL	NULL	NULL	NULL	NULL
8	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NH	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
7	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NH	NULL	NULL	NULL	NULL		NOT APPLICABLE
272	2021-08-04 10:23:38.0000000	NULL	NULL	NULL	NULL	/ 			NI	NULL	NULL	NULL	NULL	NULL	NULL
4	2010-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
910	2010-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			NI	NULL	NULL	NULL	NULL		NOT APPLICABLE
9	2020-09-23 08:29:50.0000000	NULL	NULL	NULL	NULL	/ 			NICOSIA	NULL	NULL	NULL	NULL	NULL	NULL
34	2021-07-27 07:06:41.0000000	NULL	NULL	NULL	NULL	/ 			NIEDEROSTERREICH	NULL	NULL	NULL	NULL	NULL	NULL
116	2021-10-16 05:14:51.0000000	NULL	NULL	NULL	NULL	/ 			NIEDERSACHSEN	NULL	NULL	NULL	NULL	NULL	NULL
