ProductOrServiceCode,ProductOrServiceCodeText,PlatformPortfolio,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,ProductServiceOrRnDarea,Level1_Code,Level1_Category,Level2_Code,Level2_Category
AD20,R&D-SVCS,Other R&D and Knowledge Based,A,AD,20,A0,R&D,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Uncategorized R&D,NULL,NULL,NULL,NULL
AD21,R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH),Other R&D and Knowledge Based,A,AD,21,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AD22,R&D- DEFENSE OTHER: SERVICES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AD,22,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AD23,R&D- DEFENSE OTHER: SERVICES (ADVANCED DEVELOPMENT),Other R&D and Knowledge Based,A,AD,23,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AD24,R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT),Other R&D and Knowledge Based,A,AD,24,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AD25,R&D- DEFENSE OTHER: SERVICES (OPERATIONAL SYSTEMS DEVELOPMENT),Other R&D and Knowledge Based,A,AD,25,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AD26,R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT),Other R&D and Knowledge Based,A,AD,26,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AD27,R&D- DEFENSE OTHER: SERVICES (COMMERCIALIZED),Other R&D and Knowledge Based,A,AD,27,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AD30,R&D-SUBSISTENCE,Other R&D and Knowledge Based,A,AD,30,A0,R&D,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Uncategorized R&D,NULL,NULL,NULL,NULL
AD31,R&D- DEFENSE OTHER: SUBSISTENCE (BASIC RESEARCH),Other R&D and Knowledge Based,A,AD,31,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AD32,R&D- DEFENSE OTHER: SUBSISTENCE (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AD,32,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AD33,R&D- DEFENSE OTHER: SUBSISTENCE (ADVANCED DEVELOPMENT),Other R&D and Knowledge Based,A,AD,33,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AD34,R&D- DEFENSE OTHER: SUBSISTENCE (ENGINEERING DEVELOPMENT),Other R&D and Knowledge Based,A,AD,34,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AD35,R&D- DEFENSE OTHER: SUBSISTENCE (OPERATIONAL SYSTEMS DEVELOPMENT),Other R&D and Knowledge Based,A,AD,35,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AD36,R&D- DEFENSE OTHER: SUBSISTENCE (MANAGEMENT/SUPPORT),Other R&D and Knowledge Based,A,AD,36,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AD37,R&D- DEFENSE OTHER: SUBSISTENCE (COMMERCIALIZED),Other R&D and Knowledge Based,A,AD,37,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AD40,"R&D-TEXTILES,CLOTHING,ETC",Other R&D and Knowledge Based,A,AD,40,A0,R&D,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Uncategorized R&D,NULL,NULL,NULL,NULL
AD41,R&D- DEFENSE OTHER: TEXTILES/CLOTHING/EQUIPAGE (BASIC RESEARCH),Other R&D and Knowledge Based,A,AD,41,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AD42,R&D- DEFENSE OTHER: TEXTILES/CLOTHING/EQUIPAGE (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AD,42,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AD43,R&D- DEFENSE OTHER: TEXTILES/CLOTHING/EQUIPAGE (ADVANCED DEVELOPMENT),Other R&D and Knowledge Based,A,AD,43,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AD44,R&D- DEFENSE OTHER: TEXTILES/CLOTHING/EQUIPAGE (ENGINEERING DEVELOPMENT),Other R&D and Knowledge Based,A,AD,44,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AD45,R&D- DEFENSE OTHER: TEXTILES/CLOTHING/EQUIPAGE (OPERATIONAL SYSTEMS DEVELOPMENT),Other R&D and Knowledge Based,A,AD,45,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AD46,"R&D-TEXTILES,CLOTHING,ETC-MGMT SUP",Other R&D and Knowledge Based,A,AD,46,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AD47,R&D- DEFENSE OTHER: TEXTILES/CLOTHING/EQUIPAGE (COMMERCIALIZED),Other R&D and Knowledge Based,A,AD,47,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AD51,FUELS AND LUBRICANTS (BASIC),Other R&D and Knowledge Based,A,AD,51,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AD52,R&D- DEFENSE OTHER: FUELS/LUBRICANTS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AD,52,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AD53,FUELS AND LUBRICANTS (ADVANCED),Other R&D and Knowledge Based,A,AD,53,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AD54,FUELS AND LUBRICANTS (ENGINEERING),Other R&D and Knowledge Based,A,AD,54,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AD55,FUELS AND LUBRICANTS (OPERATIONAL),Other R&D and Knowledge Based,A,AD,55,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AD56,R&D- DEFENSE OTHER: FUELS/LUBRICANTS (MANAGEMENT/SUPPORT),Other R&D and Knowledge Based,A,AD,56,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AD57,R&D- DEFENSE OTHER: FUELS/LUBRICANTS (COMMERCIALIZED),Other R&D and Knowledge Based,A,AD,57,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AD61,CONSTRUCTION (BASIC),Other R&D and Knowledge Based,A,AD,61,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AD62,CONSTRUCTION (APPLIED/EXPLORATORY),Other R&D and Knowledge Based,A,AD,62,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AD63,CONSTRUCTION (ADVANCED),Other R&D and Knowledge Based,A,AD,63,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AD64,CONSTRUCTION (ENGINEERING),Other R&D and Knowledge Based,A,AD,64,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AD65,CONSTRUCTION (OPERATIONAL),Other R&D and Knowledge Based,A,AD,65,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AD66,CONSTRUCTION (MANAGEMENT/SUPPORT),Other R&D and Knowledge Based,A,AD,66,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AD67,R&D- DEFENSE OTHER: CONSTRUCTION (COMMERCIALIZED),Other R&D and Knowledge Based,A,AD,67,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AD90,R&D-OTHER DEFENSE,Other R&D and Knowledge Based,A,AD,90,A0,R&D,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Uncategorized R&D,NULL,NULL,NULL,NULL
AD91,OTHER DEFENSE (BASIC),Other R&D and Knowledge Based,A,AD,91,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AD92,OTHER DEFENSE (APPLIED/EXPLORATORY),Other R&D and Knowledge Based,A,AD,92,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AD93,OTHER DEFENSE (ADVANCED),Other R&D and Knowledge Based,A,AD,93,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AD94,OTHER DEFENSE (ENGINEERING),Other R&D and Knowledge Based,A,AD,94,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AD95,OTHER DEFENSE (OPERATIONAL),Other R&D and Knowledge Based,A,AD,95,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AD96,OTHER DEFENSE (MANAGEMENT/SUPPORT),Other R&D and Knowledge Based,A,AD,96,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AD97,R&D- DEFENSE OTHER: OTHER (COMMERCIALIZED),Other R&D and Knowledge Based,A,AD,97,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AE10,R&D-EMPL GROW-PRODUCTIVTY,Other R&D and Knowledge Based,A,AE,10,A0,R&D,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Uncategorized R&D,NULL,NULL,NULL,NULL
AE11,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (BASIC RESEARCH),Other R&D and Knowledge Based,A,AE,11,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AE12,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AE,12,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AE13,R&D-EMPL GROW-PRODUCTIVTY-ADV DEV,Other R&D and Knowledge Based,A,AE,13,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AE14,R&D-EMPL GROW-PRODUCTIVTY-ENG DEV,Other R&D and Knowledge Based,A,AE,14,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AE15,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (OPERATIONAL SYSTEMS DEVELOPMENT),Other R&D and Knowledge Based,A,AE,15,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AE16,R&D-EMPL GROW-PRODUCTIVTY-MGMT SUP,Other R&D and Knowledge Based,A,AE,16,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AE17,AE17 R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (COMMERCIALIZED),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,Research and Development,17.4,Commericalization
AE21,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (BASIC RESEARCH),Other R&D and Knowledge Based,A,AE,21,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AE22,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AE,22,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AE23,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ADVANCED DEVELOPMENT),Other R&D and Knowledge Based,A,AE,23,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AE24,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ENGINEERING DEVELOPMENT),Other R&D and Knowledge Based,A,AE,24,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AE25,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (OPERATIONAL SYSTEMS DEVELOPMENT),Other R&D and Knowledge Based,A,AE,25,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
AE26,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (MANAGEMENT/SUPPORT),Other R&D and Knowledge Based,A,AE,26,A6,Services,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
AE27,R&D-PROD/SERV IMPROVEMENT-COMERCLIZ,Other R&D and Knowledge Based,A,AE,27,A7,R&D,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Operational Systems Development (6.7),17,Research and Development,17.4,Commericalization
AE30,R&D-MANUFACTURING TECH,Other R&D and Knowledge Based,A,AE,30,A0,R&D,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Uncategorized R&D,NULL,NULL,NULL,NULL
AE31,MANUFACTURING TECHNOLOGY (BASIC),Other R&D and Knowledge Based,A,AE,31,A1,R&D,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Basic Research (6.1),17,Research and Development,17.3,Technology Base
AE32,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),Other R&D and Knowledge Based,A,AE,32,A2,R&D,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Applied Research (6.2),17,Research and Development,17.3,Technology Base
AE33,MANUFACTURING TECHNOLOGY (ADVANCED),Other R&D and Knowledge Based,A,AE,33,A3,R&D,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Advanced Technology Development (6.3),17,Research and Development,17.1,Systems Development
AE34,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (ENGINEERING DEVELOPMENT),Other R&D and Knowledge Based,A,AE,34,A4,R&D,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Advanced Component Development & Prototypes (6.4),17,Research and Development,17.1,Systems Development
AE35,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT),Other R&D and Knowledge Based,A,AE,35,A5,R&D,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,System Development & Demonstration (6.5),17,Research and Development,17.2,Operational Systems Development
