ProductOrServiceCode,ProductOrServiceCodeText,ServicesCategory,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,HostNation3Category,Unseperated,IsService,IsCatchAllCode,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,PlatformPortfolio,ProductsCategory,ProductOrServiceArea,isRnD1to5,PBLscore,IsPossibleReclassification,IsPossibleSoftwareEngineering,RnD_BudgetActivity,ProductServiceOrRnDarea,CanadaSector,OCOcrisisScore,VAPortfolio,OCOcrisisPercent,CrisisPercent,CrisisProductOrServiceArea,IsRnDdefenseSystem,Level1_Code,Level1_Category,Level2_Code,Level2_Category
N078,INSTALL OF RECREATIONAL EQ,ERS,N,N0,78,N8,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,8.  Facilities - Furnishings and Office Supplies,Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0.0058,NULL,ERS,,,,,
N079,INSTALL OF CLEANING EQ,ERS,N,N0,79,N9,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,8.  Facilities - Furnishings and Office Supplies,Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0,NULL,ERS,,,,,
N080,INSTALL OF BRUSHES-PAINTS-SEALER,ERS,N,N0,80,N0,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,-0.26,NULL,ERS,,,,,
N081,INSTALL OF CONTAINERS-PACKAGING,ERS,N,N0,81,N1,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0.006,NULL,ERS,,,,,
N083,INSTALL OF TEXTILES-LEATHER-FURS,ERS,N,N0,83,N3,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,"9.  Subsistence, Medical & Clothing",Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0.0541,NULL,ERS,,,,,
N084,INSTALL OF CLOTHING - INDIVID EQ,ERS,N,N0,84,N4,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,"9.  Subsistence, Medical & Clothing",Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Land,2,Facilities and Construction,0.616,NULL,ERS,,,,,
N085,INSTALL OF TOILETRIES,ERS,N,N0,85,N5,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,"9.  Subsistence, Medical & Clothing",Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",1,Facilities and Construction,0.2329,NULL,ERS,,,,,
N087,INSTALL OF AGRICULTURAL SUPPLIES,ERS,N,N0,87,N7,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,"9.  Subsistence, Medical & Clothing",Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0,NULL,ERS,,,,,
N088,INSTALL OF LIVE ANIMALS,ERS,N,N0,88,N8,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,"9.  Subsistence, Medical & Clothing",Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0,NULL,ERS,,,,,
N089,INSTALL OF SUBSISTENCE,ERS,N,N0,89,N9,Services,Service,NULL,1,NULL,8.  Facility Related Services,4.  Machinery & Equipment Maintenance,3.  Installation of Equipment,"9.  Subsistence, Medical & Clothing",Facilities and Construction,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0,NULL,ERS,,,,,
N091,INSTALL OF FUELS-LUBRICANTS-OILS,ERS,N,N0,91,N1,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0,NULL,ERS,,,,,
N093,INSTALL OF NONMETALIC FAB MAT,ERS,N,N0,93,N3,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,2,Other Services,0.6695,NULL,ERS,,,,,
N094,INSTALL OF NONMETALIC CRUDE MAT,ERS,N,N0,94,N4,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0,NULL,ERS,,,,,
N095,INSTALL OF METAL BARS & SHEETS,ERS,N,N0,95,N5,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0.0044,NULL,ERS,,,,,
N096,INSTALL OF ORES & MINERALS,ERS,N,N0,96,N6,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0,NULL,ERS,,,,,
N099,INSTALL OF MISC EQ,ERS,N,N0,99,N9,Services,Service,NULL,1,NULL,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,Other Services,Services or R&D,ERS,0,2,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0.0034,NULL,ERS,,,,,
P100,DISPOSAL OF SURPLUS PROPERTY,ERS,P,P1,0,P0,Services,Service,NULL,1,NULL,4.  Equipment Related Services,7.  Salvage Services,6.  Sustainment,Salvage Services,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0.0021,NULL,ERS,,,,,
P200,SALVAGE OF AIRCRAFT,ERS,P,P2,0,P0,Services,Service,NULL,1,NULL,4.  Equipment Related Services,7.  Salvage Services,1.  Aircraft,Salvage Services,Aircraft,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Air,0,Aircraft and Drones,0,NULL,ERS,,,,,
P300,SALVAGE OF MARINE VESSELS,ERS,P,P3,0,P0,Services,Service,NULL,1,NULL,4.  Equipment Related Services,7.  Salvage Services,2.  Ships & Submarines,Salvage Services,Ships & Submarines,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Sea,0,Ships & Submarines,0,NULL,FRS,,,,,
P400,DEMOLITION OF BUILDINGS,FRS&C,P,P4,0,P0,Services,Service,NULL,1,NULL,8.  Facility Related Services,5.  Building & Plant Maintenance,4.  Salvage Services,Salvage Services,Facilities and Construction,Services or R&D,FRS&C,0,NULL,NULL,NULL,NULL,FRS&C,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0.0014,NULL,FRS,,,,,
P500,DEMOLITION OF STRUCTURES/FACILITIES,FRS&C,P,P5,0,P0,Services,Service,NULL,1,NULL,8.  Facility Related Services,5.  Building & Plant Maintenance,4.  Salvage Services,Salvage Services,Facilities and Construction,Services or R&D,FRS&C,0,NULL,NULL,NULL,NULL,FRS&C,"Other Facilities, Construction, Manufacturing and Testing",0,Facilities and Construction,0.0007,NULL,ERS,,,,,
P999,OTHER SALVAGE SERVICES,ERS,P,P9,99,P9,Services,Service,NULL,1,NULL,4.  Equipment Related Services,7.  Salvage Services,6.  Sustainment,Salvage Services,Other Services,Services or R&D,ERS,0,NULL,NULL,NULL,NULL,ERS,Other Services,0,Other Services,0.005,NULL,MED,,,,,
Q101,DEPENDENT MEDICARE SERVICES,MED,Q,Q1,1,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,Dependent Medicare Services,Dependent Medicare Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,-1,Other Services,0,NULL,MED,,,,,
Q201,GENERAL HEALTH CARE SERVICES,MED,Q,Q2,1,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,General Health Care Services,General Health Care Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0002,NULL,MED,,,,,
Q3,LABORATORY TESTING SERVICES,MED,Q,Q3,Q3,Q3,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,Laboratory Testing Services,Laboratory Testing Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,NULL,NULL,MED,,,,,
Q301,LABORATORY TESTING SERVICES,MED,Q,Q3,1,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,Laboratory Testing Services,Laboratory Testing Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0006,NULL,MED,,,,,
Q401,MEDICAL- NURSING,MED,Q,Q4,1,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,Nursing Services,Nursing Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0002,NULL,MED,,,,,
Q402,MEDICAL- NURSING HOME CARE CONTRACTS,MED,Q,Q4,2,Q2,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,Nursing Home Care Contracts,Nursing Home Care Contracts,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q403,EVALUATION AND SCREENING,MED,Q,Q4,3,Q3,Services,Service,NULL,1,NULL,6.  Medical Services,1.  General Medical Services,Evaluation And Screening,Evaluation And Screening,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,-0.0002,NULL,MED,,,,,
Q501,ANESTHESIOLOGY SERVICES,MED,Q,Q5,1,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Anesthesiology Services,Anesthesiology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0003,NULL,MED,,,,,
Q502,CARDIO-VASCULAR SERVICES,MED,Q,Q5,2,Q2,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Cardio-Vascular Services,Cardio-Vascular Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0007,NULL,MED,,,,,
Q503,DENTISTRY SERVICES,MED,Q,Q5,3,Q3,Services,Service,NULL,1,NULL,6.  Medical Services,2.  Dentistry Services,Dentistry Services,Dentistry Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0033,NULL,MED,,,,,
Q504,DERMATOLOGY SERVICES,MED,Q,Q5,4,Q4,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Dermatology Services,Dermatology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q505,GASTROENTEROLOGY SERVICES,MED,Q,Q5,5,Q5,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Gastroenterology Services,Gastroenterology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q506,MEDICAL- GERIATRIC,MED,Q,Q5,6,Q6,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Geriatric Services,Geriatric Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q507,GYNECOLOGY SERVICES,MED,Q,Q5,7,Q7,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Gynecology Services,Gynecology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.003,NULL,MED,,,,,
Q508,HEMATOLOGY SERVICES,MED,Q,Q5,8,Q8,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Hematology Services,Hematology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0003,NULL,MED,,,,,
Q509,INTERNAL MEDICINE SERVICES,MED,Q,Q5,9,Q9,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Internal Medicine Services,Internal Medicine Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0015,NULL,MED,,,,,
Q510,MEDICAL- NEUROLOGY,MED,Q,Q5,10,Q0,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Neurology Services,Neurology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,-0.0007,NULL,MED,,,,,
Q511,MEDICAL- OPHTHALMOLOGY,MED,Q,Q5,11,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Ophthalmology Services,Ophthalmology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0063,NULL,MED,,,,,
Q512,MEDICAL- OPTOMETRY,MED,Q,Q5,12,Q2,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Optometry Services,Optometry Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0022,NULL,MED,,,,,
Q513,MEDICAL- ORTHOPEDIC,MED,Q,Q5,13,Q3,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Orthopedic Services,Orthopedic Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,-0.0001,NULL,MED,,,,,
Q514,MEDICAL- OTOLARYNGOLOGY,MED,Q,Q5,14,Q4,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Otolaryngology Services,Otolaryngology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q515,MEDICAL- PATHOLOGY,MED,Q,Q5,15,Q5,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Pathology Services,Pathology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0033,NULL,MED,,,,,
Q516,MEDICAL- PEDIATRIC,MED,Q,Q5,16,Q6,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Pediatric Services,Pediatric Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0015,NULL,MED,,,,,
Q517,MEDICAL- PHARMACOLOGY,MED,Q,Q5,17,Q7,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Pharmacology Services,Pharmacology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0032,NULL,MED,,,,,
Q518,MEDICAL- PHYSICAL MEDICINE/REHABILITATION,MED,Q,Q5,18,Q8,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Physical Medicine & Rehabilitation,Physical Medicine & Rehabilitation,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,-0.0002,NULL,MED,,,,,
Q519,MEDICAL- PSYCHIATRY,MED,Q,Q5,19,Q9,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Psychiatry Services,Psychiatry Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0011,NULL,MED,,,,,
Q520,MEDICAL- PODIATRY,MED,Q,Q5,20,Q0,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Podiatry Services,Podiatry Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q521,MEDICAL- PULMONARY,MED,Q,Q5,21,Q1,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Pulmonary Services,Pulmonary Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q522,MEDICAL- RADIOLOGY,MED,Q,Q5,22,Q2,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Radiology Services,Radiology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0008,NULL,MED,,,,,
Q523,MEDICAL- SURGERY,MED,Q,Q5,23,Q3,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Surgery Services,Surgery Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0061,NULL,MED,,,,,
Q524,MEDICAL- THORACIC,MED,Q,Q5,24,Q4,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Thoracic Services,Thoracic Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q525,MEDICAL- UROLOGY,MED,Q,Q5,25,Q5,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Urology Services,Urology Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q526,MEDICAL- MEDICAL/PSYCHIATRIC CONSULTATION,MED,Q,Q5,26,Q6,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Medical/Psych Consultation Svcs,Medical/Psych Consultation Svcs,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0018,NULL,MED,,,,,
Q527,MEDICAL- NUCLEAR MEDICINE,MED,Q,Q5,27,Q7,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Nuclear Medicine,Nuclear Medicine,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0,NULL,MED,,,,,
Q601,Medical Coding and Auditing,MED,Q,Q6,1,Q1,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,0,NULL,MED,,,,,
Q602,Medical Records,MED,Q,Q6,2,Q2,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,0,NULL,MED,,,,,
Q603,Medical Transcription,MED,Q,Q6,3,Q3,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,0,NULL,MED,,,,,
Q701,Specialized Medical Support,MED,Q,Q7,1,Q1,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,0,NULL,MED,,,,,
Q702,Technical Medical Support,MED,Q,Q7,2,Q2,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,0,NULL,MED,,,,,
Q801,Medical Appointing Services,MED,Q,Q8,1,Q1,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,NULL,NULL,MED,,,,,
Q802,Clerical Medical Support,MED,Q,Q8,2,Q2,Services,Service,NULL,1,NULL,NULL,NULL,NULL,NULL,Other Services,Services or R&D,MED,NULL,NULL,NULL,NULL,NULL,MED,NULL,0,NULL,0,NULL,MED,,,,,
Q999,MEDICAL- OTHER,MED,Q,Q9,99,Q9,Services,Service,NULL,1,NULL,6.  Medical Services,3.  Specialty Medical Services,Other Medical Services,Other Medical Services,Other Services,Services or R&D,MED,0,NULL,NULL,NULL,NULL,MED,Other Services,0,Other Services,0.0006,NULL,PAMS,,,,,
R,"SUPPORT SVCS (PROF, ADMIN, MGMT)",PAMS,R,R,R,RR,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,PAMS,,,,,
