

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2026-06-13 12:08:37
Total record to process: 1425010
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
1	2007-04-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		PA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2008-11-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
10	2014-01-28 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2006-10-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		VT		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ALABAMA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ALASKA	AK		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ALASKA	FL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
10	2006-03-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ALASKA	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ARIZONA	MN		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ARIZONA	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-03-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ARIZONA	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
9	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ARIZONA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2007-08-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	CALIFORNIA	CA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
9	2006-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	CALIFORNIA	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
8	2006-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	COLORADO	CO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	CONNECTICUT	CT		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
14	2008-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	DISTRICT OF COLUMBIA	DC		NULL	NULL	NULL	NULL		NOT APPLICABLE
9	2007-07-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	DISTRICT OF COLUMBIA	MI		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	FLORIDA	FL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-05-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	FLORIDA	FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	GEORGIA	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
26	2007-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	GEORGIA	GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2014-02-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	GEORGIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	IDAHO	ID		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2005-12-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ILLINOIS	IL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-02-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	ILLINOIS	IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2006-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	INDIANA	IN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2012-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	INDIANA	IN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2008-12-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	IOWA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	KENTUCKY	KY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND		ON	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-03-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2006-02-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
13	2014-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2006-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	NY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	VA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MARYLAND	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MASSACHUSETTS	MA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-11-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MASSACHUSETTS	MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2007-02-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MICHIGAN	MI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
21	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MICHIGAN	MI		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MINNESOTA	MN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MINNESOTA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
8	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	MISSOURI	MO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-10-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW MEXICO	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	IL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-11-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	MA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
18	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	NY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
137	2014-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NEW YORK	NY		NULL	NULL	NULL	NULL		NOT APPLICABLE
14	2011-01-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NORTH CAROLINA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
8	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	NORTH DAKOTA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	OHIO	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	OHIO	OH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
18	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	OKLAHOMA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	OKLAHOMA	NY		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-01-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	OREGON	OR		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-08-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PENNSYLVANIA		NAN	NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2006-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PENNSYLVANIA	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PENNSYLVANIA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-02-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PENNSYLVANIA	NY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PENNSYLVANIA	PA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
9	2009-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PENNSYLVANIA	PA		NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2014-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	PUERTO RICO	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-12-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	RHODE ISLAND	RI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
8	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	TENNESSEE	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-11-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	TEXAS	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-08-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	TEXAS	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	TEXAS	PA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	TEXAS	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	VERMONT	VT		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2005-11-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	VIRGINIA	DC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-11-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	VIRGINIA	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2011-09-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	VIRGINIA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	VIRGINIA	VA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	VIRGINIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	WASHINGTON	GA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-07-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	WASHINGTON	WA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	WEST VIRGINIA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	WISCONSIN	IL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	WISCONSIN	IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ	WISCONSIN	WI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2021-12-06 18:07:16.0000000	NULL	NULL	NULL	NULL	NM		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM			NM	NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		AZ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		CO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		FL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-12-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2011-04-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
10	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
19	2010-12-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		NM		NULL	NULL	NULL	NULL		NOT APPLICABLE
13	2010-12-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		OK		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2014-05-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2013-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NM		VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-01-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ALABAMA	AL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2005-10-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	AZ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	AZ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2014-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	CT		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2013-02-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	KY		NULL	NULL	NULL	NULL		NOT APPLICABLE
23	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	NY		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2013-10-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
12	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARIZONA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ARKANSAS	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2011-01-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	CALIFORNIA	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	AR		NULL	NULL	NULL	NULL		NOT APPLICABLE
12	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	CO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	CO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-01-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-01-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	OH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-09-28 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	TN		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2004-11-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-01-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	UT		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	VA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	COLORADO	WI		NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	FLORIDA	FL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
13	2007-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	FLORIDA	FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2013-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	GEORGIA	GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-12-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	GEORGIA	MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	GEORGIA	NY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2006-02-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	IDAHO	MN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-07-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ILLINOIS	IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	ILLINOIS	NM		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2012-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	INDIANA	IN		NULL	NULL	NULL	NULL		NOT APPLICABLE
12	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	LOUISIANA	LA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MAINE	DC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2005-09-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MARYLAND	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MARYLAND	DC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-09-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MARYLAND	FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MARYLAND	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-11-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MARYLAND	NM		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MARYLAND	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2013-11-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MASSACHUSETTS	MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MICHIGAN	MI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-01-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MINNESOTA	MN		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	MONTANA	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	NEW JERSEY	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	NEW YORK	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2011-03-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	NORTH CAROLINA	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	NORTH CAROLINA	NM		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2014-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	NORTH DAKOTA	CT		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	NORTH DAKOTA	OH		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2007-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OHIO	OH		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2010-11-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	CO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	DC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2012-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	IN		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-10-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OKLAHOMA	OK		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	OREGON	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	PENNSYLVANIA	PA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	PENNSYLVANIA	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
7	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	SOUTH CAROLINA	SC		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	SOUTH CAROLINA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	SOUTH DAKOTA	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	SOUTH DAKOTA	SD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-03-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	TEXAS	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2011-05-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	TEXAS	NM		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2010-12-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	TEXAS	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-09-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	TEXAS	WA		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2005-10-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	UTAH	NM		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	VIRGINIA	AK		NULL	NULL	NULL	NULL		NOT APPLICABLE
12	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NM	VIRGINIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NS			NS	NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2021-12-01 18:30:53.0000000	NULL	NULL	NULL	NULL	NV		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-12-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NV			NAN	NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2006-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NV		CA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NV		NV		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NV		NV		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-12-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NV		PA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NV		TN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2013-03-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NV		VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2006-07-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NV	ARIZONA	AZ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2013-04-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NV	ARIZONA	AZ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2007-12-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NV	ARIZONA	NV		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
